,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),Aging type,Aging time (hour),Aging temp (K),Sonic/stir (bool),E field (kV/cm),Illumination (lux),Aging time (hour).1,To Aging Temperature (K),Stirring /heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi,matched index,Rh (IW avg log),intensity weighted average Rh (nm),derived Rh (nm),normalized intensity (0-1) corrected
590,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,Dark2,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.87,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excluded volume,,"while exposed to illumination for 1 h at 9000 lux, and then measured again after resting in the dark for 4 h",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
591,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,0.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
592,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,5.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
593,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,10.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
594,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,15.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
595,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,20.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
596,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,25.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
597,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,30.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
598,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,35.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
599,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,40.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
600,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,45.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
601,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,13.54545455,333.0,light,,,,,,,,,50.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,9000 lux ,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
602,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616,333.0,light,,,,,,,,,0.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1005,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
603,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,20.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.954,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
604,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,40.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.773,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
605,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,60.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.387,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
606,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,80.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7685,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
607,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,100.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5135,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
608,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,140.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5135,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
609,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,160.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6945,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
610,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,180.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.755,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
611,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,dark,,,,,,,,,0.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,Dark,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
612,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,610–1200 nm light at 2000 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
613,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,415–590 nm light at 6500 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
614,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"white light illumination at 50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
615,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,0.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,Dark,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
616,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,610–1200 nm light at 2000 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
617,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,415–590 nm light at 6500 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
618,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,,9.616161616161616,333.0,light,,,,,,,,,90.0,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"white light illumination at 50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026,,,,,
619,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,298.0,,,,,,,,,,,,720,,353,,,CB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,0.9,100.0,,,,,,,1.53,0.03,,,,,,,,,,,,,2SFC,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449,,,,,
620,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,298.0,,,,,,,,,,,,720,,353,,,nC10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.4,100.0,,,,,,,1.1800000000000002,0.02,,,,,,,,,,,,,2SFC,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449,,,,,
621,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,298.0,,,,,,,,,,,,720,,353,,,CB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9,100.0,,,,,,,1.53,0.03,,,,,,,,,,,,,FA,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449,,,,,
622,PNDI-C0,315000.0,157500.0,2.0,,,1,0,0.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05,,47.6,,,,,,,1.4,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
623,PNDI-C0,315000.0,157500.0,2.0,,,1,0,0.0,0,0.0,,5.0,358.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,31.0,,,,,,,1.2,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
624,PNDI-C3,81280.0,50800.0,1.6,,,1,0,0.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,27.1,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
625,PNDI-C3,81280.0,50800.0,1.6,,,1,0,0.0,0,0.0,,5.0,358.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,27.6,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
626,PNDI-C4,41230.0,21700.0,1.9,,,1,0,0.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,44.7,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
627,PNDI-C4,41230.0,21700.0,1.9,,,1,0,0.0,0,0.0,,5.0,358.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,44.9,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
628,PNDI-C5,17640.0,12600.0,1.4,,,1,0,0.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,22.1,,,,,,,1.0,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
629,PNDI-C5,17640.0,12600.0,1.4,,,1,0,0.0,0,0.0,,5.0,358.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,23.3,,,,,,,1.0,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
630,PNDI-C6,23400.0,18000.0,1.3,,,1,0,0.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,18.0,,,,,,,0.9,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
631,PNDI-C6,23400.0,18000.0,1.3,,,1,0,0.0,0,0.0,,5.0,358.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,18.0,,,,,,,0.8,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1,,,,,
632,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,298.0,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,54.25,,,,,,,,,93.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min/also Mw after centrifuge is reported wich one,,https://doi.org/10.1021/ma200273u,,54.25,54.25,,
633,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,306.0,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,51.85,,,,,,,,,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,51.85,51.85,,
634,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,310.0,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,55.78,,,,,,,,,93.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,55.78,55.78,,
635,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,315.0,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,52.29,,,,,,,,,80.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,52.29,52.29,,
636,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,319.0,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,4.29,4.29,,
637,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,8.0,283.0,,,,,,THF,0.0,,,,,,,,109.55,,,,,,,,,164.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,109.55,109.55,,
638,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,12.0,283.0,,,,,,THF,0.0,,,,,,,,140.3,,,,,,,,,159.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,140.3,140.3,,
639,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,25.0,283.0,,,,,,THF,0.0,,,,,,,,167.76,,,,,,,,,154.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,167.76,167.76,,
640,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,27.0,283.0,,,,,,THF,0.0,,,,,,,,171.64,,,,,,,,,134.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,171.64,171.64,,
641,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,42.0,283.0,,,,,,THF,0.0,,,,,,,,177.31,,,,,,,,,140.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,177.31,177.31,,
642,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,20,0.8,283.0,,,,,,,,,,48.0,283.0,,,,,,THF,0.0,,,,,,,,175.52,,,,,,,,,133.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u,,175.52,175.52,,
643,BDOPV-2T,231600.0,77200.0,3.0,,,1,0,0.0,0,0.0,,3.0,298.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85,,190.0,,,,,,,1.82,,,,,,,,,,,,,,worm-like chain,,,,https://doi.org/10.1002/adma.201701072,,,,,
644,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,90,5.0,348.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,85.1,2.0,,,,,,0.94,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
645,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,90,5.0,373.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,61.4,3.1,,,,,,0.94,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
646,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,90,5.0,403.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,63.7,3.4,,,,,,0.9,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
647,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,90,5.0,348.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.3,78.3,2.0,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
648,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,90,5.0,373.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.4,56.3,1.6,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
649,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,90,5.0,403.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.4,54.7,1.9,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511,,,,,
650,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,157.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,738.0,174.67003595772024,180.74254393203887,"[53.846, 74.359, 83.333, 101.923, 128.205, 158.974, 174.359, 195.513, 212.179, 242.949, 262.821, 302.564, 317.308, 339.103]","[0.03329506 0.00459242 0.         0.22273249 0.65671642 1.
 0.88404133 0.71067738 0.55797933 0.326062   0.17221584 0.06314581
 0.07347876 0.02525832]"
651,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,90,0.1,313.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,739.0,148.00124974317197,151.2052532316169,"[61.337, 77.378, 88.92, 102.292, 110.491, 116.798, 134.49, 155.64, 167.297, 182.813, 191.906, 209.345, 224.167, 242.826, 265.889]","[0.03896104 0.01190476 0.00649351 0.15909091 0.38528139 0.55952381
 0.99350649 1.         0.7987013  0.57683983 0.37662338 0.1547619
 0.02272727 0.         0.02272727]"
652,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,90,0.1,323.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,102.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,740.0,82.22897498986573,90.59880893364316,"[10.174, 18.48, 26.406, 32.28, 36.547, 46.048, 67.828, 75.82, 81.336, 91.249, 106.84, 122.356, 141.802, 161.998, 187.622, 216.493]","[0.03433476 0.01072961 0.20708155 0.29506438 0.11051502 0.0139485
 0.00214592 0.25321888 0.57725322 0.82618026 1.         0.57296137
 0.2167382  0.0139485  0.         0.02145923]"
653,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,209.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,741.0,207.04558715072318,211.87766086086094,"[105.978, 128.54, 134.668, 150.502, 166.647, 182.389, 209.752, 225.92, 243.993, 269.833, 285.724, 316.284, 322.597, 342.931]","[0.11019567 0.06797116 0.06591143 0.2523172  0.57775489 0.79917611
 1.         0.80226571 0.65602472 0.40267765 0.3099897  0.07209063
 0.         0.02780639]"
